course,instructor,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9
HIS385H1,Chin Lim,4,4.4,4.3,4.1,4,4,4.2,3.4,4.1
HIS347H1,Lori Loeb,4.7,4.8,4.9,4.7,4.7,4.8,5,2.7,4.9
HIS477H1,Lori Loeb,4.9,4.9,5,4.7,4.9,4.9,5,3.6,4.4
HIS368H1,Alexandra Logue,4.7,4.7,4.8,4.4,4.4,4.7,4.9,3.5,4.6
HIS324H1,Jennifer Mori,4.4,4.4,3.9,3.8,3.8,3.8,4.2,2.7,3.8
HIS389H1,Michelle Murphy,5,5,4.8,4.8,4.8,4.8,5,3.3,4.8
HIS295Y1,Nakanyike Musisi,4,4.1,4.1,3.5,3.7,3.7,4.4,3.2,3.8
HIS359H1,Melanie Newton,4.5,4.7,4.6,4.2,4.2,4.4,4.8,3.8,4.3
HIS230H1,Melanie Newton,4.2,4.3,3.9,3.9,4,3.9,4.2,3.9,3.7
HIS264H1,Steven Penfold,4.4,4.7,4.6,4.3,4.5,4.4,4.8,3,4.4
HIS312H1,Ian Radforth,3.4,3.9,3.6,3.7,3.8,3.4,3.6,2.9,3.4
HIS378H1,Michael Savage,4.6,4.7,4.8,4.7,4.6,4.6,4.8,3,4.8
HIS344H1,Timothy Sayle,4.2,4.3,4.3,3.4,3.4,3.6,4.4,3.6,3.7
HIS489H1,Edward Shorter,4.3,4.5,4.5,3.8,3.7,4,4.6,2.5,4.4
HIS423H1,Edward Shorter,3.5,3.5,3.3,2.7,2.4,2.9,4,2.6,2.9
HIS309H1,Nicholas Terpstra,4.8,4.7,4.3,4.2,4,3.8,4.5,3.3,4.2
HIS333H1,Nhung Tran,4.1,3.9,3.8,3.8,3.6,3.8,4.1,2.8,3.5
HIS291H1,Tamara Walker,3.8,4.2,3.9,3.7,3.8,3.5,3.7,3.5,3.4
HIS317H1,Gavin Wiens,4.6,4.7,4.6,4.5,4.6,4.5,4.6,3.3,4.5
HIS304H1,Ori Yehudai,4.3,4.3,4.2,4,4.2,4.1,4.1,2.9,4.2
HIS367Y0,Robert Austin,4.8,4.8,5,4.8,4.8,4.5,4.7,4,4.8
HIS330H1,Gavin Wiens,4.6,4.8,4.6,4.2,4.3,4.4,4.7,3.7,4.2
HIS241H1,Slawomir Sokolowski,4.8,4.7,4.7,4.4,4.5,4.6,4.8,2.9,4.6
HIS311Y1,Katie Davis,4,4.4,4.2,4.3,4.2,3.5,4.2,3.5,3.4
HIS311Y1,Jennifer Levin Bonder,4,4.4,3.9,4.3,4.2,3.5,3.9,3.5,3.4
HIS102Y1,Joseph Sproule,4.1,4,4.1,4.1,4.4,3.9,4.4,3,4
HIS389H1,Doris Bergen,4.2,4,4.6,3.4,3.4,3.8,5,3.4,3.8
HIS389H1,Anna Shternshis,4.2,4,4.6,3.4,3.4,3.8,5,3.4,3.8
HIS346H1,Nhung Tran,4.3,4.2,4.1,4.3,4.2,3.9,4.5,2.7,4.2
HIS385H1,Chin Lim,4.2,4.5,4.5,4.2,4.2,4.2,4.4,3.4,4.1
HIS243H1,Julia Rombough,5,4.9,5,4.6,4.3,4.9,5,3.1,5
HIS102Y1,Robin Sutherland-Harris,4,4.1,4.3,3.9,3.8,3.8,4.3,3.3,3.6
HIS344H1,Connor Sebestyen,4.8,4.8,4.9,4.5,4.4,4.6,4.9,3.1,4.5
HIS385H1,Chin Lim,4.1,4.4,4.3,3.9,3.9,4.1,4.1,3.7,3.7
HIS244H1,Slawomir Sokolowski,4.2,4.3,4.6,4,3.8,4.1,4.7,3,3.9
HIS242H1,Steven McClellan,3.9,3.9,3.9,3.8,3.9,3.8,4.1,3.6,3.7
HIS344H1,Vasilis Dimitriadis,4.6,4.7,4.6,4.2,4.4,4.5,4.7,3.3,4.4
HIS311Y1,Susan Colbourn,4.1,4.3,4.1,4,4.1,3.9,4,3.2,4
HIS311Y1,Jennifer Levin Bonder,4.1,4.3,4.3,4,4.1,3.9,4.3,3.2,4
HIS271Y1,Diana Cucuz,3.3,3.3,2.6,3,3.8,2.9,3,3,2.8
HIS389H1,Doris Bergen,4.6,4.8,4.8,4.6,4.6,4.7,5,3,4.8
HIS389H1,Anna Shternshis,4.6,4.8,4.8,4.6,4.6,4.7,4.9,3,4.8
HIS379H1,Nhung Tran,4.6,4.5,4.4,4.3,4.3,3.9,4.4,3.1,4.1
HIS101Y1,Mark Meyerson,4.1,4.3,4.7,3.9,4.1,4,4.7,3.4,4.1
HIS101Y1,Melanie Newton,4.1,4.3,3.7,3.9,4.1,4,3.9,3.4,4.1
HIS103Y1,Timothy Sayle,4.22,4.36,4.33,3.98,3.85,3.94,4.25,3.56,3.92
HIS103Y1,Vasilis Dimitriadis,4.5,4.6,4.8,4.1,4.2,4.5,4.7,3.7,4.2
HIS106Y1,Jason Dyck,4.3,4.5,4.4,4.3,4.3,4.2,4.6,3.2,4.2
HIS109Y1,Kenneth Bartlett,4.3,4.5,4.3,4,4,4.1,4.4,3.4,4.1
HIS208Y1,Ori Yehudai,4.5,4.6,4.3,4.2,4.4,4.4,4.4,2.8,4.7
HIS220Y1,Shami Ghosh,3.9,4.2,3.8,4,4.1,3.9,3.9,3.1,3.8
HIS231H1,Melanie Newton,4.4,4.7,4,4.3,4.3,4.1,4.3,3.6,4.1
HIS242H1,Vasilis Dimitriadis,4.2,4.3,4.5,4,4.1,4.1,4.5,3,4.2
HIS244H1,Paul Cohen,3.4,3.4,3.7,3.1,3.2,3.1,4.3,3.8,3
HIS245H1,Eric Jennings,4.4,4.5,4.2,4,4,4,4.3,3.2,4.1
HIS250Y1,Kristina Pauksens,4,4.4,3.7,3.7,3.7,3.7,3.5,2.7,3.6
HIS251Y1,Piotr Wrobel,4.5,4.8,4.7,4.6,4.6,4.4,4.7,3.8,4.4
HIS262H1,Heidi Bohaker,4,4.1,4.2,4,4.2,3.9,4.2,3.3,4
HIS271Y1,Caleb Wellum,3.7,3.7,3.8,3.8,3.8,3.3,3.7,3.1,3.4
HIS280Y1,Yiwen Wang,4.1,4.3,4,4.1,3.9,3.8,4.2,3,3.8
HIS282Y1,Prasanta Dhar,4,4.2,3.6,3.9,4,3.4,3.5,3.7,3.3
HIS292H1,Luis Van Isschot,4.2,4,3.9,4,3.9,3.7,4.2,3.3,4
HIS293H1,Bertie Mandelblatt,3.6,4.1,3.9,3.7,3.8,3.6,4,3.3,3.5
HIS295Y1,Ralph Callebert,3.5,3.7,3.4,3.3,3.5,3,3,3.1,3
HIS298Y1,William Johnson,4.6,4.7,4.6,4.5,4.3,4.5,4.8,2.9,4.6
HIS307H1,Ian Radforth,4,4.4,4.2,4,4.1,3.9,4.2,3.1,3.9
HIS318H1,Laurie Bertram,4.6,4.8,4.9,4.3,4.1,4.5,4.9,3.6,4.4
HIS323H1,Isabelle Cochelin,4.3,4.3,4.6,3.7,3.8,4,4.5,3.1,4.1
HIS326H1,Yiwen Wang,4.4,4.4,4.7,4.3,4.6,4.8,4.4,3.3,4.5
HIS331H1,Juri Kivimae,4.6,4.9,4.9,4.6,4.6,4.6,4.8,3.1,4.6
HIS341Y1,Jennifer Jenkins,4.5,4.5,4.4,4.5,4.4,4.3,4.3,3.2,4.2
HIS343H1,Matthieu Vallieres,4,4.1,4.3,4.1,4,3.7,4.3,3.1,4
HIS349H1,Lori Loeb,4.6,4.6,4.8,4.2,4.2,4.6,4.7,2.9,4.6
HIS351Y1,Lynne Viola,4.7,4.9,4.8,4.8,4.7,4.8,4.6,2.9,4.6
HIS361H1,Doris Bergen,4.9,4.9,4.9,4.4,4.3,4.8,5,3.3,4.8
HIS364H1,Robert Austin,4.6,4.5,4.3,4.4,4.5,4.1,4.7,3.1,4.4
HIS369H1,Heidi Bohaker,3.9,4.1,4.1,4.3,4.2,3.8,4.3,3.6,3.9
HIS378H1,Michael Savage,4.8,4.8,4.9,4.6,4.6,4.7,4.9,3.2,4.8
HIS379H1,Duc Huynh,3.6,4.3,3.9,4.1,3.9,3.8,4,2.4,3.4
HIS383Y1,Nakanyike Musisi,5,5,5,4.9,5,4.9,5,3.2,4.9
HIS388H1,Eric Jennings,4.5,4.6,4.4,3.7,3.6,3.9,4.5,3,4.3
HIS389H1,Matthew Price,4.8,4.5,4.3,4.5,4.5,4.3,4.9,3.6,4.4
HIS389H1,Laurie Bertram,3.9,3.6,4,3.2,3.3,3.7,4.4,3,3.5
HIS389H1,Milena Methodieva,4.6,4.9,4.6,4.6,4.5,4.3,4.4,3.8,4.3
HIS389H1,Ori Yehudai,4.7,4.8,4.6,4.7,4.7,4.3,4.5,3.5,4.4
HIS389H1,Sean Mills,4.3,4.6,4.5,4,3.8,3.9,4.8,3.3,4.3
HIS389H1,Milena Methodieva,4.4,4.5,4.4,4.8,4.8,4,4.3,3.3,4.1
HIS389H1,Jason Dyck,4.8,4.8,4.4,4.1,4.2,4.4,4.8,3.3,4.2
HIS389H1,Jason Dyck,4,4.33,4.17,4.17,4,5,4.33,3.5,4
HIS401H1,Timothy Sayle,4.8,4.8,4.8,4.6,4.5,4.6,4.8,3.5,4.7
HIS401H1,Timothy Sayle,4.9,4.9,4.9,4.6,4.8,5,5,3.7,4.8
HIS404H1,Anastasia Jones,4.6,4.5,4.5,4.5,4.5,4.3,4.8,3.1,4.1
HIS426H1,Nicholas Everett,4.4,4.2,4.4,4.6,4.4,4.2,4.6,3.6,3.9
HIS430H1,Ian Radforth,4.8,5,4.8,5,4.8,4.8,4.4,3.2,5
HIS444H1,Ori Yehudai,4.2,4.2,4,4.3,4.2,3.7,3.8,3.8,3.8
HIS466H1,Cecilia Morgan,4.9,4.9,4.9,4.7,4.7,4.5,4.7,3.3,4.4
HIS481H1,Nakanyike Musisi,5,4.9,5,4.9,4.9,5,5,3.4,5
HIS490H1,Lynne Viola,5,5,5,5,5,5,5,3.7,5
HIS493H1,Michael Marrus,4.6,4.9,4.8,4.4,4.4,4.7,4.8,3.6,4.3
HIS496H1,Lisa Mar,4.8,4.6,4.8,4.8,4.9,4.7,4.9,4.1,4.3
HIS496H1,Luis Van Isschot,4.9,4.9,4.9,4.8,4.8,4.4,4.9,3.8,4.5
HIS496H1,Alexandra Gerstner,4.9,5,4.9,4.8,4.9,4.8,4.9,3.5,4.9
HIS205H1,Allison Graham,4.4,4.4,4.7,3.9,3.8,4.2,5,3.1,4
HIS103Y1,Vasilis Dimitriadis,4.5,4.3,4.7,4,4,4.3,4.7,3.2,4.4
HIS202H1,Clare Dale,4.4,4.4,4.4,4.1,4.2,4,4.6,3.1,4.3
HIS230H1,Melanie Newton,3.7,4.1,3.8,3.7,3.9,3.3,3.8,3.6,3.4
HIS241H1,Slawomir Sokolowski,4.1,4.2,4.1,3.9,3.8,3.9,4.2,3,3.9
HIS243H1,Elizabeth Ferguson,4,4.1,4.3,4,3.9,3.9,4.1,3,3.9
HIS264H1,Laurie Bertram,4.1,4.3,4.3,3.4,3.3,4,4.3,3,3.9
HIS271Y1,Elizabeth Bryer,3.2,3.4,2.5,3.5,3.7,2.6,2.6,3.2,2.8
HIS291H1,Jason Dyck,4.2,4.5,4.6,3.9,4.1,4,4.7,3.5,4.1
HIS304H1,Jens Hanssen,4,3.9,3.7,3.6,3.5,3.5,4.3,3.3,3.9
HIS309H1,Elizabeth Ferguson,4,4.1,4.3,4.1,4,3.9,4.2,3.1,4.1
HIS311Y1,Robert Bothwell,3.8,4.1,4.2,3.3,3.1,3.4,4.3,3.1,3.6
HIS312H1,Ian Radforth,4.1,4.2,4.1,4.1,4.2,3.9,3.9,3.1,3.8
HIS314H1,Sean Mills,4.4,4.6,4.6,4.4,4.2,4.1,4.8,3.2,4.4
HIS324H1,Jennifer Mori,3.5,3.8,3.2,3.3,3.4,3,3.3,3.4,3.3
HIS330H1,John Mersereau,4,4.1,4,4.4,4.1,3.9,3.6,3.4,3.8
HIS335H1,Thomas Lahusen,4.9,4.9,4.6,4.4,4.7,4.5,4.7,2.9,4.7
HIS338H1,Doris Bergen,4.8,4.8,4.9,4.2,4.1,4.6,4.9,3.6,4.6
HIS344H1,Timothy Sayle,4.1,4.1,4.2,3.7,3.8,3.8,4.2,3.6,3.9
HIS346H1,Nhung Tran,3.9,3.8,3.8,3.6,3.8,3.3,4,3.4,4
HIS347H1,Lori Loeb,3.9,4.1,4.6,3.9,3.6,3.9,4.6,2.5,4.1
HIS355H1,Nicholas Everett,4.1,4.2,3.9,3.9,3.7,3.7,4.2,3.2,3.9
HIS362H1,Juri Kivimae,4.9,5,4.9,4.7,4.6,4.7,4.9,2.9,4.7
HIS368H1,Alexandra Logue,4.7,4.8,4.8,4.8,4.6,4.6,4.6,3.2,4.7
HIS373H1,Isabelle Cochelin,3.8,3.9,3.8,3.9,4,3.6,4.5,3.1,3.9
HIS377H1,Matthieu Vallieres,4.3,4.5,4.6,4.3,4.3,4.2,4.7,3.4,4.3
HIS385H1,Chin Lim,4.1,4.3,4.1,3.8,3.8,3.9,4.2,3.2,4.1
HIS387H1,Benjamin Lukas,3.9,4,3.5,3.3,3.4,3.1,3.8,3.8,3.5
HIS389H1,Heidi Bohaker,4.6,5,4.7,4.4,4.7,4.8,4.9,3.1,4.9
HIS389H1,Ori Yehudai,4.4,4.3,4.2,4.3,4.5,4.2,4.2,3.4,4.2
HIS389H1,Ryan Hall,4.7,4.7,5,4.4,4.4,4.5,4.7,3.3,4.4
HIS394H1,Nakanyike Musisi,4.9,4.9,4.9,4.9,4.9,5,4.9,3.1,5
HIS397H1,Luis Van Isschot,4.4,4.6,4.7,4.2,4.4,3.8,4.6,3.6,4.2
HIS404H1,Ronald Pruessen,4.9,4.9,5,4.8,4.4,4.8,4.8,3.2,4.8
HIS410H1,Ian Radforth,4.6,4.6,4.8,4.4,4.4,4.8,5,3.4,4.2
HIS416H1,Jennifer Jenkins,5,4.8,5,4.4,5,5,4.8,3.6,4.6
HIS417H1,Laurie Bertram,4.3,4.3,4.5,4.7,4.5,4.2,4.7,3.7,4
HIS423H1,Edward Shorter,4.8,5,5,4.4,4.6,4.5,4.8,2.8,4.2
HIS443H1,Elizabeth Ferguson,4.8,4.8,5,4.9,4.7,4.4,4.6,3.7,4.8
HIS446H1,Bethan Fisk,4.8,5,5,4.8,4.8,5,4.8,4.4,4.4
HIS466H1,Sean Mills,4.9,4.8,4.7,4.7,4.9,4.7,4.8,3.6,4.8
HIS470H1,Ritu Birla,5,5,5,4.7,5,4.8,4.7,3.8,4.8
HIS489H1,Edward Shorter,4.6,4.6,4.8,3.9,3.9,4.3,4.8,2.8,4.3
HIS497H1,Sean Hawkins,3.6,4.3,3.6,3.4,3.6,3.3,3.7,3.3,2.9
HIS293H1,Bertie Mandelblatt,3.9,3.6,4,3.6,3.6,3.5,4.2,3.6,3.8
HIS271Y1,Erin Black,4.5,4.7,4.7,4.1,4.3,4.5,4.8,3.2,4.7
HIS366H1,Alison Norman,3.8,4,4,4.1,4.2,3.6,4,3,3.9
HIS377H1,Erin Black,4.8,4.7,4.7,4.7,4.6,4.5,4.7,3.2,4.6
HIS333H1,John Stowe,3.6,4.2,3.8,3.9,3.9,3.6,4,3.2,3.3
HIS311Y1,Ji Park,3.4,3.9,2.7,3.6,3.5,2.9,3.1,3.7,2.8
HIS391Y1,Sean Hawkins,4.3,4.5,3.9,4.1,4.4,4,4.3,3.5,3.8
HIS103Y1,Vasilis Dimitriadis,4.4,4.7,4.6,4.6,4.6,4.4,4.9,2.9,4.6
HIS205H1,Clare Dale,4.6,4.5,4.8,4.4,4.4,4.4,4.6,3.1,4.3
HIS241H1,Gavin Wiens,4.4,4.5,4.2,4.1,4.5,4.1,4.3,3.1,4.3
HIS311Y1,Christopher Pennington,4.2,4.5,4.8,4.3,4.2,4.4,4.9,3.2,4.5
HIS343Y1,Dennis Molinaro,4.6,4.8,4.7,4.6,4.5,4.6,4.4,3.5,4.5
HIS344Y1,Vasilis Dimitriadis,4.8,4.8,4.7,4.7,4.6,4.7,4.8,3.3,4.7
HIS205Y1,Nhung Tran,5,5,5,5,4.8,4.8,4.8,3.4,5
HIS389H1,Nakanyike Musisi,5,5,5,4.8,4.8,4.8,5,3,4.8
HIS389H1,Matthew Price,3.8,3.8,4,4.2,4,3.8,4,2.8,3.8
HIS241H1,Vasilis Dimitriadis,4.4,4.5,4.6,4.1,4.2,4.2,4.7,3.1,4.5
HIS243H1,Nicholas Terpstra,4.1,4.3,4.5,3.5,3.5,3.9,4.7,3.2,4.1
HIS263Y1,Laurie Bertram,3.9,4.1,4.3,3.8,3.7,3.8,4.2,3.2,4
HIS291H1,Kenneth Mills,4.2,4.2,3.9,3.4,3.4,3.3,4.1,3.7,3.5
HIS300H1,Ben Bradley,4.6,4.6,4.7,4.6,4.3,4.5,4.7,2.9,4.6
HIS302H1,Lori Loeb,4.6,4.7,4.7,4.4,4.4,4.4,4.7,2.8,4.6
HIS309H1,Elizabeth Ferguson,4.5,4.5,4.8,4.3,4.4,4.4,4.7,3.2,4.3
HIS312H1,Ian Radforth,4.1,4.4,4.4,4.1,4.1,4,4.4,3.2,4.2
HIS314H1,Sean Mills,4.4,4.8,4.8,4.4,4.4,4.6,4.7,3,4.5
HIS322H1,Peter Jones,4.6,4.5,4.7,4.3,4.3,4.4,4.8,2.9,4.5
HIS326H1,Yiwen Wang,3.8,4.2,3.7,3.9,3.8,3.5,3.9,4,3.5
HIS330H1,Anthony Cantor,4.4,4.3,4.6,4.2,4.6,4.2,4.6,3.4,4.2
HIS338H1,Doris Bergen,4.7,4.8,4.7,4.3,4.1,4.6,4.9,3.6,4.7
HIS357Y1,Vanessa McCarthy,3.4,3.6,3.9,3.5,3.6,3.3,4.1,2.9,3.6
HIS362H1,Juri Kivimae,4.3,4.6,4.2,4.4,4,4,4.2,3.2,4.2
HIS368H1,Jennifer Mori,4,4.1,3.2,3.3,3.5,3.2,3.3,3.7,2.9
HIS369H1,Alison Norman,4.4,4.6,4.5,4.4,4.3,4.2,4.6,3.3,4.4
HIS379H1,Nhung Tran,2.8,3.1,2.1,2.8,2.6,2.1,2.4,3,1.8
HIS385H1,Chin Lim,4,4.6,4.2,4.2,4.1,3.8,4.2,3.1,4.1
HIS387H1,Helen Dewar,4.4,4.4,3.8,3.9,3.8,3.7,4.1,3.4,3.6
HIS389H1,Elizabeth Ferguson,4.4,4.5,4.8,4.2,4.3,4.4,4.7,3.1,4.3
HIS389H1,Luis Van Isschot,4.1,4.1,4.3,4,4,3.8,4.5,3.8,4
HIS389H1,Laurie Bertram,4.4,4.6,4.5,4.3,4.3,4.2,4.5,3.1,4.4
HIS389H1,David Sclar,4,4,4.4,4,4,4.2,4.6,3.8,4
HIS401H1,Erin Black,4.3,4.3,4.3,3.5,3.7,3.3,4.8,4.8,3.8
HIS423H1,Edward Shorter,4.3,4.6,4.2,3.6,3.5,3.8,4.1,2.6,3.9
HIS430H1,Ian Radforth,4.2,4.4,4.4,4.6,5,4.4,4.6,3.6,4.4
HIS443H1,Elizabeth Ferguson,4.6,4.8,4.6,4.6,4.4,4.3,4.6,3.6,4.6
HIS466H1,Cecilia Morgan,4.3,4.3,4.6,4.4,4.5,4.4,4.6,3.5,4.6
HIS477H1,Lori Loeb,4.4,4.4,4.4,4.3,4.3,4.6,4.9,3,4.9
HIS488H1,Denis Smyth,4.5,4.6,4.4,4.3,4.2,4.2,4.8,3.4,4.6
HIS489H1,Edward Shorter,4.1,4,3.7,3.6,3.9,3.6,4.3,2.4,3.7
HIS496H1,Sean Mills,4.7,4.7,4.9,4.9,4.6,4.7,5,3.7,5
HIS496H1,Derek Penslar,4.7,4.4,4.8,4.4,4.6,4.3,4.6,3.9,4.3
HIS451H1,Piotr Wrobel,4,4.7,4,3.8,3.8,3.8,4.8,3.8,4
HIS389H1,Ori Yehudai,4.4,4.6,3.7,4.6,4.4,4.2,4,3.1,4.2
HIS444H1,Ori Yehudai,4.5,4.6,4.8,4.9,4.9,4.6,5,2.9,4.4
HIS389H1,Shauna-Kay Sweeney,4.5,4.6,4.5,4.4,4.5,4.4,4.6,3.4,4.8
HIS397H1,Luis Van Isschot,4.7,4.8,4.9,4.7,4.6,4.7,4.9,3.4,4.6
HIS291H1,Tamara Walker,3.9,4.2,4,4,4,3.7,3.9,3.3,3.7
HIS328H1,Yiwen Wang,3.9,3.8,3.7,3.6,3.4,3.6,4.1,3.4,3.8
HIS230H1,Melanie Newton,4.1,4.3,3.9,3.7,3.7,3.7,4.2,4,3.4
HIS389H1,Michelle Murphy,4.8,4.7,4.8,4.5,4.3,4.5,4.7,4,4.3
HIS404H1,Ronald Pruessen,4.4,4.6,4.8,4.6,4.7,4.5,4.8,3.2,4.4
HIS376H1,Ronald Pruessen,3.9,4.1,4.7,4.3,4.3,4,4.4,3,4
HIS103Y1,Timothy Sayle,4.2,4.4,4.2,3.8,3.7,3.8,4,3.3,3.9
HIS489H1,Edward Shorter,4.3,4.2,4.1,3.8,3.5,3.9,4.4,3.1,3.7
HIS423H1,Edward Shorter,4.4,4.6,4.3,3.8,3.7,3.9,4.5,2.9,4
HIS364H1,Robert Austin,4.5,4.3,4.4,4.1,4.3,4.4,4.4,2.9,4.3
HIS109Y1,Kenneth Bartlett,4.09,4.3,4,3.5,3.4,3.6,4.4,3.6,3.8
HIS361H1,Doris Bergen,4.53,4.7,4.7,4.1,4.1,4.5,4.8,3.7,4.5
HIS358H1,Laurie Bertram,4.29,4.4,4.5,4,4,4.1,4.7,2.9,4.3
HIS417Y1,Laurie Bertram,5,5,5,4.8,4.6,4.6,5,3.4,5
HIS311Y1,Robert Bothwell,4.27,4.5,4.5,4.1,4.2,4,4.5,3.4,4.1
HIS465Y1,Carol Chin,5,4.7,4.8,4.7,4.7,4.5,4.8,3.5,4.7
HIS373H1,Isabelle Cochelin,3.6,3.4,3.4,3.7,3.7,3.1,3.7,3,3.5
HIS282Y1,Prasanta Dhar,4.04,4.2,3.6,4.1,4.2,3.6,3.4,3.7,3.6
HIS103Y1,Vasilis Dimitriadis,4.34,4.3,4.5,3.9,3.9,3.9,4.6,3.5,4
HIS103Y1,Vasilis Dimitriadis,4.38,4.2,4.7,3.9,4.2,4.2,4.5,3.5,4.3
HIS231H1,Monica Espaillat Lizardo,4.47,4.5,4.7,4.3,4.3,4.4,5,3.6,4.5
HIS473H1,Cindy Ewing,5,4.6,4.6,4.4,4.6,4.4,4.8,3.6,4.4
HIS205H1,Allison Graham,4.25,4.4,4.4,4,4,3.9,4.7,3,4.2
HIS304H1,Jens Hanssen,4,4.4,4,4.1,4,3.7,4.3,2.7,4.1
HIS388H1,Dustin Harris,4.35,4.6,4.5,3.9,4,4.2,4.5,3.1,4.2
HIS295Y1,Sean Hawkins,3.56,3,3.1,3,3.4,2.8,3.7,2.8,2.8
HIS317H1,Jennifer Jenkins,4.74,4.8,4.7,4.6,4.6,4.5,4.6,3.7,4.5
HIS496H1,Jennifer Jenkins,4.67,4.7,4.3,4.7,4.7,4.5,4.5,3.8,4.5
HIS222H1,William Johnson,4.43,4.5,4.3,4.3,4.4,4.2,4.7,3.3,4.4
HIS401Y1,Robert Johnson,4.4,4.6,4.4,4,4.4,4.4,4.6,3.6,4.6
HIS389H1,Andres Kasekamp,4.5,4.8,4.7,4,4.4,4.2,4.3,3.5,4.3
HIS316H1,Thomas Lahusen,4,4.3,4.2,3.7,4,3.8,4.2,3.1,4
HIS349H1,Lori Loeb,4.53,4.6,4.7,4.2,4.2,4.5,4.8,2.7,4.6
HIS351Y1,Vojin Majstorovic,4.55,4.6,4,4.2,4.3,3.9,3.9,3.6,3.9
HIS101Y1,Mark Meyerson,4.26,4.4,4.4,3.9,4,4,4.4,3.3,4.1
HIS314H1,Sean Mills,4.18,4.2,4.1,3.9,3.9,4.1,4.4,3.2,3.9
HIS466H1,Cecilia Morgan,4.8,4.8,4.8,5,4.8,4.8,5,3,4.8
HIS264H1,Steven Penfold,4.29,4.5,4.8,4,4,4.2,4.8,2.6,4.3
HIS393H1,Matthew Price,4.46,4,4.2,4.3,4.4,4,4.4,3.7,3.8
HIS389H1,Matthew Price,5,4.7,4.2,4.8,4.8,4.5,4.7,3.7,4.5
HIS220Y1,Kirsten Schut,3.64,4.1,3.7,3.9,3.8,3.6,3.9,3.4,3.5
HIS325H1,Alison Smith,4.64,4.6,4.7,4.2,4.6,4.6,5,3.5,4.5
HIS102Y1,Joseph Sproule,3.99,4.2,4.2,3.8,3.9,3.9,4.2,3.3,3.8
HIS496H1,Shauna-Kay Sweeney,4.86,4.9,4.9,4.6,4.6,4.9,4.9,3,4.6
HIS377H1,Matthieu Vallieres,4.38,4.4,4.7,4.6,4.3,4.3,4.8,3.4,4.4
HIS343H1,Matthieu Vallieres,3.72,3.9,3.9,3.5,3.5,3.4,4.2,3.3,3.5
HIS101Y1,Luis Van Isschot,4.26,4.4,4.4,3.9,4,4,4.4,3.3,4.1
HIS292H1,Luis Van Isschot,4.33,4.5,4.6,4.3,4.4,4.3,4.5,3.5,4.2
HIS496H1,Luis Van Isschot,4.67,4.7,4.8,4.2,4.2,4.8,4.8,4,4.5
HIS436H1,Lynne Viola,4.86,4.7,4.9,4.9,4.6,5,5,3.9,4.6
HIS389H1,Tamara Walker,4.83,4.8,4.9,4.6,4.9,4.8,4.9,2.8,4.8
HIS242H1,Piotr Wrobel,3.98,4,3.9,3.7,3.8,3.6,4.1,3.5,3.7
HIS251Y1,Piotr Wrobel,4.43,4.6,4.3,4.3,4.4,4.7,4.9,3.3,4.7
HIS339H1,Ori Yehudai,3.25,4,3.1,2.8,2.9,2.6,2.8,3,2.4
HIS208Y1,Ori Yehudai,4.33,4.5,3.9,4,4.3,4.1,3.9,3.1,4.1
JHA384H1,Sinhyeok Jung,3.9,4.1,3.5,4.1,4.0,3.7,3.6,3.8,3.6
HIS103Y1,Vasilis Dimitriadis,4.2,4.4,4.8,4.6,4.2,4.4,4.7,3.1,4.0
HIS385H1,Chin Lim,4.5,4.8,4.8,4.7,4.5,4.7,4.8,3.5,4.6
HIS264H1,Jesse Munroe,4.7,4.8,4.8,4.3,4.4,4.7,4.7,3.4,4.7
HIS242H1,Steven McClellan,4.2,4.3,4.5,3.9,4.1,4.1,4.7,3.2,3.9
HIS389H1,Anna Shternshis,5.0,5.0,4.6,5.0,4.8,5.0,5.0,3.0,4.4
HIS389H1,Doris Bergen,5.0,5.0,5.0,5.0,4.8,5.0,5.0,3.0,4.4
HIS102Y1,Adam Ali,3.9,4,4.1,3.4,3.5,3.7,4.3,3.2,3.8
HIS244H1,Slawomir Sokolowski,4.3,4.5,4.5,3.9,4.0,4.2,4.5,3.1,4.1
HIS344H1,Connor Sebestyen,4.3,4.4,4.1,4.1,4.1,3.9,4.2,3.1,4.2
HIS311Y1,Christopher Pennington,3.8,4.0,4.1,3.8,4.0,3.8,4.3,3.3,3.7
JHA384H1,Michael Roellinghoff,3.9,4.1,3.7,4.1,4.0,3.7,4.2,3.8,3.6
HIS357Y0,Nicholas Terpstra,4.4,4.3,4.5,3.9,3.9,4.1,4.6,3.1,3.9
HIS389Y0,Eric Jennings,4.0,4.1,4.7,4.4,4.7,4.3,4.7,2.3,4.6
HIS282Y1,Ritu Birla,4.4,4.6,4.2,4.3,4.2,4.3,4.4,3.7,4.3
HIS338H1,Doris Bergen,4.8,4.9,4.7,4.2,3.9,4.3,4.9,3.6,4.3
HIS318H1,Laurie Bertram,4.3,4.3,4.3,4.1,4.3,4.1,4.6,3.4,4.1
HIS262H1,Heidi Bohaker,4,4.2,4.4,4,4.2,4,4.4,3.1,4.3
HIS322H1,Sandy Carpenter,4.3,4.5,4.4,4.5,4.4,3.9,4.6,3.6,4.1
HIS342H1,Sean Hawkins,3.8,3.8,3.5,3.8,3.6,3.4,4.2,4.1,3.3
JHA384H1,Takashi Fujitani,4.3,4.4,4.2,4.1,3.9,3.9,4.1,3.5,3.9
