course,term,year,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,num_invited,num_responded,instructor
PHL375H1,Fall,2018,4.4,4.3,4.4,4,4,4.2,4.6,3,4.2,37,14,"Thomson, J."
PHL413H1,Fall,2018,4.8,4.8,4.7,4.7,4.2,4.3,4.5,2.8,4.5,20,6,"Thomson, J."
PHL415H1,Fall,2018,4.9,5,5,4.9,5,5,5,3,4.6,10,7,"Westra, E."
PHL380H1,Fall,2018,4.1,4.3,4.1,4.3,4.4,4.1,4,3.1,3.9,61,20,"Wald, B."
PHL310H1,Fall,2018,4.2,4.6,4.5,4,4.2,3.9,4.6,3.2,3.6,31,12,"Wald, B."
PHL316H1,Fall,2018,5,5,4.9,4.9,4.9,4.8,4.5,3.6,4.8,34,9,"Cooper-Simpson, C."
PHL314H1,Fall,2018,5,4.9,4.9,4.7,4.9,4.7,4.6,3.3,4.9,36,14,"Cooper-Simpson, C."
PHL325H1,Fall,2018,4.6,4.7,4,4.1,3.9,3.9,3.9,3.9,3.6,20,9,"Suarez, D."
PHL342H1,Fall,2018,4.1,4,3.6,3.8,3.8,3.4,3.9,3.9,3.4,145,61,"Suarez, D."
PHL337H1,Fall,2018,4.9,4.7,4.9,4.9,4.9,4.7,4.9,2.7,4.9,29,8,"Shen, V."
PHL265H1,Fall,2018,4.3,4.3,4.3,4.1,4.1,4.1,4.4,3.2,3.9,184,62,"Ripstein, A."
PHL338H1,Fall,2018,4.6,4.8,4.4,4,4.4,4,4.4,4.4,3.2,15,5,"Novak, D."
PHL344H1,Fall,2018,4,4.2,4.8,4.5,4.5,4.2,4.3,3.2,4,35,6,"Piercy, B."
PHL408H1,Fall,2018,4.6,4.8,4.8,4.5,4.6,4.5,4.8,3.5,4.5,19,8,"Piercy, B."
PHC230H1,Winter,2017,3.7,3.8,3,3.8,4.2,3.5,3.5,3.2,3.7,29,6,"Chalikian, T."
PHC230H1,Winter,2017,3.7,3.8,4.3,3.8,4.2,3.5,4.7,3.2,3.7,29,6,"Macgregor, R."
PHC230H1,Winter,2017,3.7,3.8,3.2,3.8,4.2,3.5,3.7,3.2,3.7,29,6,"Wu, X."
PHC301H1,Winter,2017,3.8,3.8,3.8,3.8,3.8,3.8,4,4.8,3,30,5,"Angers, S."
PHC301H1,Winter,2017,3.8,3.8,3.6,3.8,3.8,3.8,3.8,4.8,3,30,5,"Bonin, R."
PHC301H1,Winter,2017,3.8,3.8,3.8,3.8,3.8,3.8,4.2,4.8,3,30,5,"Cummins, C."
PHC301H1,Winter,2017,3.8,3.8,3.6,3.8,3.8,3.8,3.4,4.8,3,30,5,"Wells, J."
PHC320H1,Winter,2017,3.6,3.6,2,3,2.7,2.2,2.9,2.6,2.6,28,7,"Kotra, L."
PHC340Y1,Winter,2017,4.8,4.7,5,4.7,4.5,4.8,5,3.2,5,24,6,"Dubins, D."
PHC340Y1,Winter,2017,4.8,4.7,4.7,4.7,4.5,4.8,4.3,3.2,5,24,6,"Lee, P."
PHC340Y1,Winter,2017,4.8,4.7,5,4.7,4.5,4.8,5,3.2,5,24,6,"Macgregor, R."
PHC435H1,Winter,2017,4.6,4.8,4.8,4.6,4.6,4.67,4.8,3.2,4.6,8,5,"Dubins, D."
PHC300H1,Fall,2016,4.6,4.4,4.9,3.4,3.7,3.7,4.7,3.9,2.7,27,7,"Angers, S."
PHC300H1,Fall,2016,4.6,4.4,4.6,3.4,3.7,3.7,4.6,3.9,2.7,27,7,"Crandall, I."
PHC300H1,Fall,2016,4.6,4.4,4.4,3.4,3.7,3.7,4.6,3.9,2.7,27,7,"Macgregor, R."
PHC300H1,Fall,2016,4.6,4.4,3.3,3.4,3.7,3.7,3.9,3.9,2.7,27,7,"Wells, J."
PHC330H1,Fall,2016,4,4.1,3.6,4,3.9,3.9,3.7,3.2,3.8,24,10,"Chalikian, T."
PHC330H1,Fall,2016,4,4.1,4,4,3.9,3.9,4.3,3.2,3.8,24,10,"Fan, H."
PHC330H1,Fall,2016,4,4.1,4.5,4,3.9,3.9,4.7,3.2,3.8,24,10,"Kanfer, I."
PHC330H1,Fall,2016,4,4.1,3.4,4,3.9,3.9,3.8,3.2,3.8,24,10,"Wu, X."
PHC331H1,Winter,2016,4.8,5,4.8,4.3,4.5,4.8,5,4,4.8,11,5,"Dubins, D."
PHC300H1,Fall,2017,3.8,4.2,4.5,3.5,3.5,3.3,4,3.3,3.8,29,6,"Angers, S."
PHC330H1,Fall,2017,4.4,4.4,4,4.2,4.4,4.4,3.8,3.4,4.4,24,5,"Chalikian, T."
PHC300H1,Fall,2017,3.8,4.2,4.3,3.5,3.5,3.3,3.8,3.3,3.8,29,6,"Crandall, I."
PHC330H1,Fall,2017,4.4,4.4,4.8,4.2,4.4,4.4,5,3.4,4.4,24,5,"Kanfer, I."
PHC330H1,Fall,2017,4.4,4.4,4.6,4.2,4.4,4.4,4.4,3.4,4.4,24,5,"Lu, B."
PHC300H1,Fall,2017,3.8,4.2,4.3,3.5,3.5,3.3,4.3,3.3,3.8,29,6,"Macgregor, R."
PHC330H1,Fall,2017,4.4,4.4,4,4.2,4.4,4.4,4.4,3.4,4.4,24,5,"Macgregor, R."
PHC300H1,Fall,2017,3.8,4.2,3.5,3.5,3.5,3.3,3.3,3.3,3.8,29,6,"Wells, J."
PHC230H1,Winter,2018,4.1,4,3.6,3.7,3.7,3.4,3.7,3.1,3.3,25,8,"Chalikian, T."
PHC230H1,Winter,2018,4.1,4,4.1,3.7,3.7,3.4,4.3,3.1,3.3,25,8,"Macgregor, R."
PHC300H1,Fall,2013,4,4,4.6,3.4,3.5,3.4,4.2,3.6,2.7,48,18,"Angers, S."
PHC300H1,Fall,2013,4,4,3.9,3.4,3.5,3.4,3.5,3.6,2.7,48,18,"Wells, J."
PHC330H1,Fall,2013,4.2,4.2,4.3,4,4.1,3.6,3.9,3.3,3.6,21,11,"Chalikian, T."
PHC330H1,Fall,2013,4.2,4.2,3.9,4,4.1,3.6,3.9,3.3,3.6,21,11,"Fan, H."
PHC330H1,Fall,2013,4.2,4.2,3.8,4,4.1,3.6,3.7,3.3,3.6,21,11,"Wu, X."
PHC230H1,Winter,2014,3.6,3.9,3.3,3.9,3.8,3.3,3.1,3.2,3.3,30,12,"Chalikian, T."
PHC230H1,Winter,2014,3.6,3.9,3.8,3.9,3.8,3.3,3.8,3.2,3.3,30,12,"Abu-Ghazalah, R."
PHC230H1,Winter,2014,3.6,3.9,2.5,3.9,3.8,3.3,3.1,3.2,3.3,30,12,"Wu, X."
PHC301H1,Winter,2014,4.1,3.8,4.6,3,3,2.7,4.3,4.3,2.3,37,14,"Angers, S."
PHC301H1,Winter,2014,4.1,3.8,3.8,3,3,2.7,4,4.3,2.3,37,14,"Backx, P."
PHC301H1,Winter,2014,4.1,3.8,3.4,3,3,2.7,3.6,4.3,2.3,37,14,"Matthews, J."
PHC301H1,Winter,2014,4.1,3.8,3.4,3,3,2.7,3.9,4.3,2.3,37,14,"Wells, J."
PHC320H1,Winter,2014,3.6,4,3.1,3.4,3.6,3.1,3.2,3.2,3.4,33,19,"Kotra, L."
PHC331H1,Winter,2014,4,4.5,4.5,4.3,4.2,4.3,4.7,3.1,4.4,30,13,"Dubins, D."
PHC340Y1,Winter,2014,4.3,4.8,4.7,4.6,4.6,4.6,4.8,3.6,4.5,20,11,"Dubins, D."
PHC340Y1,Winter,2014,4.3,4.8,4,4.6,4.6,4.6,4,3.6,4.5,20,11,"Lee, P."
PHC431H1,Winter,2014,2.7,3.4,3,2.9,3,2.9,3.3,2.7,3.2,18,7,"Lee, P."
PHC431H1,Winter,2014,2.7,3.4,2.8,2.9,3,2.9,3.1,2.7,3.2,18,7,"Wu, X."
PHC300H1,Fall,2015,3.9,3.9,4.2,2.4,2.4,2.7,4.3,3.7,2.6,15,9,"Angers, S."
PHC300H1,Fall,2015,3.9,3.9,4.1,2.4,2.4,2.7,4.1,3.7,2.6,15,9,"Crandall, I."
PHC300H1,Fall,2015,3.9,3.9,4.6,2.4,2.4,2.7,4.9,3.7,2.6,15,9,"Macgregor, R."
PHC300H1,Fall,2015,3.9,3.9,2.9,2.4,2.4,2.7,3.3,3.7,2.6,15,9,"Wells, J."
PHC330H1,Fall,2015,4.6,4.6,3,4.3,4.3,4,2.9,3.7,4.1,19,7,"Chalikian, T."
PHC330H1,Fall,2015,4.6,4.6,5,4.3,4.3,4,4.9,3.7,4.1,19,7,"Kanfer, I."
PHC330H1,Fall,2015,4.6,4.6,5,4.3,4.3,4,5,3.7,4.1,19,7,"Macgregor, R."
PHC330H1,Fall,2015,4.6,4.6,4.7,4.3,4.3,4,4.9,3.7,4.1,19,7,"Wu, X."
PHC435H1,Winter,2016,4.7,4.6,4.9,4.7,4.4,4.3,5,3.4,4.4,11,7,"Dubins, D."
PHC230H1,Winter,2016,3.6,3.8,2.4,3.9,3.8,3.1,2.1,3.4,3.1,28,14,"Chalikian, T."
PHC230H1,Winter,2016,3.6,3.8,4.3,3.9,3.8,3.1,4.5,3.4,3.1,28,14,"Macgregor, R."
PHC230H1,Winter,2016,3.6,3.8,3.8,3.9,3.8,3.1,3.9,3.4,3.1,28,14,"Wu, X."
PHC340Y1,Winter,2016,5,5,4.8,4.7,4.7,4.7,5,3.8,4.8,20,7,"Dubins, D."
PHC340Y1,Winter,2016,5,5,4.2,4.7,4.7,4.7,3.8,3.8,4.8,20,7,"Lee, P."
PHC340Y1,Winter,2016,5,5,5,4.7,4.7,4.7,5,3.8,4.8,20,7,"Macgregor, R."
PHC320H1,Winter,2016,4,4.8,3.2,4.4,4.4,3.4,3.2,3.2,4,20,5,"Kotra, L."
PHC301H1,Winter,2016,3.2,3.4,4.8,2.8,2.8,2.4,4.8,4.6,2.2,25,6,"Angers, S."
PHC301H1,Winter,2016,3.2,3.4,4,2.8,2.8,2.4,4,4.6,2.2,25,6,"Backx, P."
PHC301H1,Winter,2016,3.2,3.4,4.8,2.8,2.8,2.4,4.8,4.6,2.2,25,6,"Cummins, C."
PHC301H1,Winter,2016,3.2,3.4,3.6,2.8,2.8,2.4,3.6,4.6,2.2,25,6,"Wells, J."
PHC230H1,Winter,2015,4.1,4.1,2.5,4,4.1,3.6,2.6,3.4,3.8,27,9,"Chalikian, T."
PHC230H1,Winter,2015,4.1,4.1,4.8,4,4.1,3.6,4.5,3.4,3.8,27,9,"Macgregor, R."
PHC230H1,Winter,2015,4.1,4.1,4.4,4,4.1,3.6,4.4,3.4,3.8,27,9,"Wu, X."
PHC301H1,Winter,2015,4.3,4,4.5,3.5,3.1,3,4.4,3.9,2.5,27,8,"Angers, S."
PHC301H1,Winter,2015,4.3,4,3.4,3.5,3.1,3,4,3.9,2.5,27,8,"Backx, P."
PHC301H1,Winter,2015,4.3,4,4.5,3.5,3.1,3,4.6,3.9,2.5,27,8,"Cummins, C."
PHC301H1,Winter,2015,4.3,4,3.3,3.5,3.1,3,3.6,3.9,2.5,27,8,"Wells, J."
PHC320H1,Winter,2015,3.8,4,2.9,3.1,2.9,2.8,3.3,3.1,3,21,9,"Kotra, L."
PHC340Y1,Winter,2015,4.4,4.8,5,4.6,4.4,4.6,5,4,4.8,15,5,"Dubins, D."
PHC340Y1,Winter,2015,4.4,4.8,4.8,4.6,4.4,4.6,4.6,4,4.8,15,5,"Lee, P."
PHC340Y1,Winter,2015,4.4,4.8,5,4.6,4.4,4.6,5,4,4.8,15,5,"Macgregor, R."
PHC300H1,Fall,2014,3.9,4,4.4,3.4,3.4,3.5,4.2,3.5,3.3,27,14,"Angers, S."
PHC300H1,Fall,2014,3.9,4,3.9,3.4,3.4,3.5,4.2,3.5,3.3,27,14,"Crandall, I."
PHC300H1,Fall,2014,3.9,4,3.9,3.4,3.4,3.5,4.4,3.5,3.3,27,14,"Macgregor, R."
PHC300H1,Fall,2014,3.9,4,3.9,3.4,3.4,3.5,3.7,3.5,3.3,27,14,"Wells, J."
PHC330H1,Fall,2014,4.1,4.3,3.9,4.2,4.2,3.7,3.8,3.4,3.9,19,13,"Chalikian, T."
PHC330H1,Fall,2014,4.1,4.3,4.6,4.2,4.2,3.7,4.6,3.4,3.9,19,13,"Heerklotz, H."
PHC330H1,Fall,2014,4.1,4.3,4.3,4.2,4.2,3.7,4.5,3.4,3.9,19,13,"Wu, X."
PHC430H1,Fall,2014,4.3,4.2,4,4,3.9,3.6,4.1,3.8,3.1,16,9,"Lee, P."
PHC430H1,Fall,2014,4.3,4.2,4.1,4,3.9,3.6,4,3.8,3.1,16,9,"Wu, X."
PHC230H1,Winter,2019,4.6,4.8,4.4,5,5,4.6,4.4,4,3.6,15,6,"Chalikian, T."
PHC230H1,Winter,2019,4.6,4.8,4.2,5,5,4.6,4.6,4,3.6,15,6,"Kelley, S."
PHC230H1,Winter,2019,4.6,4.8,4.8,5,5,4.6,5,4,3.6,15,6,"Wu, X."
PHC300H1,Fall,2018,3.6,3.6,4.2,2.6,2.6,3,4,3.8,2.4,17,6,"Crandall, I."
PHC300H1,Fall,2018,3.6,3.6,4.6,2.6,2.6,3,4.6,3.8,2.4,17,6,"Macgregor, R."
PHC330H1,Fall,2018,4,4.1,4.7,3.7,3.7,3.7,4.7,3.3,3.7,23,8,"Macgregor, R."
PHC330H1,Fall,2018,4,4.1,4.4,3.7,3.7,3.7,4.6,3.3,3.7,23,8,"Kanfer, I."
PHC300H1,Fall,2018,3.6,3.6,4.2,2.6,2.6,3,4.2,3.8,2.4,17,6,"Angers, S."
PHC300H1,Fall,2018,3.6,3.6,3.4,2.6,2.6,3,3.6,3.8,2.4,17,6,"Wells, J."
PHC330H1,Fall,2018,4,4.1,4.3,3.7,3.7,3.7,4.3,3.3,3.7,23,8,"Wu, X."
PHY254H1,Summer,2018,3.9,3.7,3.7,3.1,3.3,3.3,3.6,3.3,4,31,7,"Serbanescu, R."
PHY205H1,Summer,2017,4.5,4.6,4.6,4.5,4.5,4.5,4.6,2.9,4.5,69,43,"Wilson, B."
PHY131H1,Summer,2017,3.6,3.7,3.8,3.7,3.5,3.4,3.9,3.5,3.2,139,47,"Harrison, D."
PHY256H1,Summer,2017,4.4,4.6,4.8,4.4,4.3,4.3,4.8,2.9,4.3,34,19,"Meyertholen, A."
PHY250H1,Summer,2017,3.9,4.1,3.3,4,4,3.1,3.1,3.3,3.1,28,10,"Wei, J."
PHY205H1,Summer,2018,4.2,4.2,4.5,4.1,4.1,4.1,4.6,2.7,4.3,75,56,"Wilson, B."
PHY132H1,Summer,2018,4,4.1,4.4,4,4,4,4.5,3.8,3.7,110,35,"Sealfon, C."
PHY250H1,Summer,2018,4,4.6,4.5,4.4,3.9,4.1,4.5,3.5,3.8,34,15,"Wei, J."
PHY131H1,Summer,2018,3.7,3.9,3.9,3.6,3.4,3.4,4,3.2,3.6,144,37,"Harrison, D."
PHY131H1,Summer,2018,3.7,3.9,3.1,3.6,3.4,3.4,3.3,3.2,3.6,144,37,"Wilson, B."
PHY100H1,Summer,2018,3.3,3.4,3.2,3.4,3.4,2.8,3.1,2.6,3.3,50,14,"Al-Qasimi, A."
ENV237H1,Winter,2017,4,3.9,4.4,3.6,3.6,3.7,4.1,3.9,3.3,16,8,"Walker, K."
PHY132H1,Summer,2017,3.6,3.6,3.9,3.6,3.7,3.2,4.4,3.4,3.1,124,70,"Sealfon, C."
PHY132H1,Summer,2017,3.6,3.6,3.1,3.6,3.7,3.2,3,3.4,3.1,124,70,"Wilson, B."
PHY358H1,Winter,2016,4.3,4.3,4,3.7,3.7,3.7,4.1,2.6,3.9,17,7,"Kee, H."
PHY452H1,Winter,2016,3.1,3,2.8,3,2.7,2.4,3.2,3.2,2.6,44,27,"Marjoribanks, R."
PHY354H1,Winter,2016,4.6,4.6,4.6,4.1,4,4.2,4.5,3.6,4.1,93,45,"Luke, M."
PHY132H1,Summer,2016,3.1,3.1,2.3,3.1,3,2.3,2.8,3.4,2.4,118,38,"Souami, D."
PHY256H1,Summer,2016,4.4,4.5,4.8,4.4,4.3,4.3,4.8,3.1,4.2,38,26,"Meyertholen, A."
JPE395H1,Winter,2017,3.8,4.1,3.4,4.3,4.3,3.7,3.8,3.3,3.9,27,8,"Liu, Q."
JPH441H1,Winter,2017,3.6,3.8,4,3.9,4.1,3.6,4,2.5,3.9,57,22,"Orr, R."
PHY132H1,Winter,2017,3.89,4.04,4.66,3.89,3.91,3.77,4.71,3.25,3.57,353,278,"Meyertholen, A."
PHY132H1,Winter,2017,3.9,4,3.7,3.9,3.9,3.8,3.9,3.3,3.6,353,278,"Xing, X."
PHY132H1,Winter,2017,4.1,4,4.7,3.8,3.8,3.8,4.6,3.2,3.4,144,111,"Meyertholen, A."
PHY132H1,Winter,2017,4.1,4,3.9,3.8,3.8,3.8,4,3.2,3.4,144,111,"Xing, X."
PHY152H1,Winter,2017,3.9,3.6,3.7,3.9,3.7,3.3,3.5,3.2,3.5,166,67,"Harlow, J."
PHY152H1,Winter,2017,3.9,3.6,2.9,3.9,3.7,3.3,2.8,3.2,3.5,166,67,"Souami, D."
PHY152H1,Winter,2017,3.9,3.6,3.4,3.9,3.7,3.3,3.4,3.2,3.5,166,67,"Walker, K."
PHY205H1,Winter,2017,4.1,4.2,4.3,4.1,4.2,4,4.3,2.8,4.2,163,98,"Wilson, B."
PHY205H1,Winter,2017,4.1,4.2,4.4,4.3,4.2,4,4.4,2.7,4.1,173,103,"Wilson, B."
PHY250H1,Winter,2017,3.9,3.9,3.8,4,3.9,3.5,3.9,3.3,3.6,157,63,"Jones, D."
PHY252H1,Winter,2017,4.1,4,3.9,3.8,3.7,3.7,4.2,3.4,3.6,137,62,"Poppitz, E."
PHY289H1,Winter,2017,4.8,4.5,4.8,3.9,3.9,4.2,4.6,3.3,4.4,19,11,"Steinberg, A."
PHY324H1,Winter,2017,4.2,4.1,4.2,4,4,3.9,3.7,4.1,3.9,38,12,"Serbanescu, R."
PHY324H1,Winter,2017,3.5,3.6,3.6,3.7,4,3.7,3.3,3.6,3.6,41,16,"Serbanescu, R."
PHY324H1,Winter,2017,3.5,3.6,4.2,3.7,4,3.7,4,3.6,3.6,41,16,"Wilson, B."
PHY331H1,Winter,2017,3.8,3.8,4.3,4.3,4.3,4,4.5,3,3.8,13,5,"Goyal, S."
PHY354H1,Winter,2017,4.2,4.5,4.6,4.3,4.1,4.1,4.4,3.3,4.2,95,33,"Luke, M."
PHY354H1,Winter,2017,4.9,4.6,4.7,4.6,4.4,4.4,4.7,3.3,4.8,22,9,"Luke, M."
PHY357H1,Winter,2017,3.5,3.2,2.9,4.1,3.7,2.9,2.7,3.2,3.4,20,17,"Trischuk, W."
PHY392H1,Winter,2017,3.9,3.5,3.5,3.1,3.4,2.8,3.5,3.5,3,24,8,"Lee, C."
PHY405H1,Winter,2017,4.1,4.2,4,4.4,4.3,3.7,4.3,3.2,4.2,30,13,"Vutha, A."
PHY408H1,Winter,2017,3.5,3.5,3.7,3.8,3.8,3.1,3.7,3,3.5,38,12,"Goyal, S."
PHY424H1,Winter,2017,4,4,4.8,3.8,3.6,3.4,4.6,4,3.6,11,5,"Orr, R."
PHY424H1,Winter,2017,4,4,4.5,3.8,3.6,3.4,4.5,4,3.6,11,5,"Steinberg, A."
PHY424H1,Winter,2017,4,4,4.5,3.8,3.6,3.4,4.5,4,3.6,11,5,"Wei, J."
PHY424H1,Winter,2017,4,4,4.5,3.8,3.6,3.4,4,4,3.6,11,5,"Yang, L."
PHY450H1,Winter,2017,4.5,4.6,4.6,4,3.8,4.1,4.6,3.8,3.9,42,18,"Luke, M."
PHY452H1,Winter,2017,4.3,4,4.3,4.1,4.1,4,4.4,3.2,3.8,40,15,"Kim, Y."
PHY454H1,Winter,2017,4.6,4.3,4.3,4.4,4,3.5,4.4,3.4,4,16,12,"Grisouard, N."
PHY479Y1,Winter,2017,4.4,4.4,4,4.6,4.4,4.3,4,3.7,4.3,15,7,"Sinervo, P."
PHY131H1,Fall,2016,3.3,3.1,2.9,2.9,2.9,2.6,3.4,3.6,2.4,514,423,"Wilson, B."
PHY131H1,Fall,2016,3.5,3.4,3.3,3.2,3.1,2.8,3.7,3.6,2.7,213,167,"Wilson, B."
PHY151H1,Fall,2016,4.3,4.2,4.1,3.9,3.9,3.8,3.9,3.1,4,206,106,"Harlow, J."
PHY151H1,Fall,2016,4.3,4.2,4.4,3.9,3.9,3.8,4.6,3.1,4,206,106,"James, D."
PHY224H1,Fall,2016,3.7,3.4,3.8,3.5,3.6,3.6,3.3,4,3.1,41,13,"Lee, C."
PHY224H1,Fall,2016,3.7,3.4,3.8,3.5,3.6,3.6,3.5,4,3.1,41,13,"Serbanescu, R."
PHY224H1,Fall,2016,3.9,3.6,3.3,3.9,3.8,3.2,3.1,4.1,3.5,53,22,"Lee, C."
PHY224H1,Fall,2016,3.9,3.6,3.7,3.9,3.8,3.2,3.6,4.1,3.5,53,22,"Serbanescu, R."
PHY224H1,Fall,2016,3.8,3.5,4.1,3.6,3.6,2.8,3.7,4,2.9,56,19,"Lee, C."
PHY224H1,Fall,2016,3.8,3.5,3,3.6,3.6,2.8,2.8,4,2.9,56,19,"Serbanescu, R."
PHY231H1,Fall,2016,4,3.5,3.9,3.8,4,3.7,4,3.6,3,20,8,"Ryu, W."
PHY254H1,Fall,2016,4.2,4,3.5,4,3.7,3.6,3.6,3.7,3.5,143,56,"Serbanescu, R."
PHY256H1,Fall,2016,4.6,4.6,4.8,4.5,4.3,4.4,4.8,3.2,4.3,153,80,"Meyertholen, A."
PHY350H1,Fall,2016,4.2,4,3.8,3.7,3.6,3.3,3.7,3.3,3.1,74,30,"Poppitz, E."
PHY356H1,Fall,2016,4.2,4,3.4,3.2,3.4,3.1,3.9,3.4,3.2,59,26,"Kee, H."
PHY356H1,Fall,2016,4,2.7,1.5,1.7,2.2,1.6,2,3.2,1.5,21,6,"Kee, H."
PHY385H1,Fall,2016,3.2,3.4,2.9,3.2,3.3,2.7,2.8,3,3,31,12,"Souami, D."
PHY407H1,Fall,2016,4.5,4.7,4.5,4.7,4.6,4.6,4.4,4,4.4,75,54,"Kushner, P."
PHY424H1,Fall,2016,4.4,4.4,4.8,3.8,3.6,4,4.6,3.7,4,18,7,"Julian, S."
PHY424H1,Fall,2016,4.4,4.4,2.8,3.8,3.6,4,2.8,3.7,4,18,7,"Krieger, P."
PHY424H1,Fall,2016,4.4,4.4,4,3.8,3.6,4,3.8,3.7,4,18,7,"Netterfield, C."
PHY424H1,Fall,2016,4.4,4.4,4,3.8,3.6,4,4,3.7,4,18,7,"Xing, X."
PHY456H1,Fall,2016,3.8,3.6,2.6,3.7,3.4,3,2.5,3.3,3,48,28,"Savard, P."
PHY456H1,Fall,2016,3,3.5,2,3.5,3.5,2,1.8,2.8,2.3,12,5,"Savard, P."
PHY483H1,Fall,2016,4.8,4.4,4.3,4.3,4.1,4.1,4.5,3.3,3.9,25,13,"Peet, A."
PHY487H1,Fall,2016,4.4,4.5,4.2,4.2,4.3,3.8,4.4,3.5,4.1,23,13,"Wei, J."
PHY489H1,Fall,2016,4.8,4.8,4.8,4.6,4.6,4.7,4.8,3.7,4.6,19,11,"Tanaka, H."
ENV237H1,Winter,2018,4,4.3,4.7,3.7,3.7,3.8,4.5,3.8,3,15,6,"Wunch, D."
JPE395H1,Winter,2018,3.5,3.6,3.1,3.3,3.2,2.8,3.3,3.3,3.4,26,12,"Liu, Q."
JPH441H1,Winter,2018,4,3.9,4.2,3.9,4.1,3.9,4.1,2.4,4.2,49,15,"Orr, R."
PHY132H1,Winter,2018,4.1,4.1,4.4,3.9,3.8,3.8,4.4,3.3,3.5,346,221,"Meyertholen, A."
PHY132H1,Winter,2018,4,3.9,4.5,3.7,3.6,3.7,4.5,3.3,3.4,137,88,"Meyertholen, A."
PHY152H1,Winter,2018,3.7,3.6,3.6,3.8,3.8,3.1,3.6,3.4,3.3,197,84,"Harlow, J."
PHY152H1,Winter,2018,3.7,3.6,3.2,3.8,3.8,3.1,3.2,3.4,3.3,197,84,"Walker, K."
PHY152H1,Winter,2018,3.7,3.6,3.5,3.8,3.8,3.1,3.7,3.4,3.3,197,84,"Wilson, B."
PHY207H1,Winter,2018,4.3,4.5,4.7,4.3,4.4,4.3,4.9,2.9,4.4,101,44,"Harlow, J."
PHY224H1,Winter,2018,4,4.2,4.6,4.2,4.5,3.9,4.2,3.9,3.6,36,13,"Lee, C."
PHY250H1,Winter,2018,3.3,3.4,3,3.4,3.2,2.5,2.9,3.5,2.7,136,41,"Jones, D."
PHY252H1,Winter,2018,4.1,4.3,4.2,3.8,3.7,3.7,4.1,3,3.8,128,40,"Poppitz, E."
PHY289H1,Winter,2018,4.6,4.1,4,4.1,4.3,4.3,4,2.8,4.1,19,8,"John, S."
PHY324H1,Winter,2018,3,2.9,2.9,3.1,3.2,2.7,2.8,4.2,2.7,53,19,"Krasnopolskaia, N."
PHY324H1,Winter,2018,3,2.9,2.9,3.1,3.2,2.7,2.6,4.2,2.7,53,19,"Wilson, B."
PHY324H1,Winter,2018,3.7,3.7,3.4,3.8,3.8,3.5,3.2,3.9,3.3,53,21,"Krasnopolskaia, N."
PHY324H1,Winter,2018,3.7,3.7,4.1,3.8,3.8,3.5,3.9,3.9,3.3,53,21,"Wilson, B."
PHY331H1,Winter,2018,4.5,4.2,4.6,4,3.9,3.9,4.6,3.4,4,26,11,"Goyal, S."
PHY354H1,Winter,2018,4.1,4.1,3.8,3.6,3.3,3.4,3.9,3.9,3.6,113,39,"Curtin, D."
PHY354H1,Winter,2018,4.3,4,3.6,3.8,3.4,3.6,4.3,4.1,3.9,17,9,"Curtin, D."
PHY357H1,Winter,2018,2.3,2.5,1.8,2.5,2.3,2,2.5,3,1.8,20,7,"Trischuk, W."
PHY392H1,Winter,2018,3.3,3.8,3.3,3.2,3.3,3.2,3.3,3.3,3.3,19,6,"Lee, C."
PHY405H1,Winter,2018,4.9,4.9,4.9,4.6,4.8,4.9,4.9,3.3,4.9,28,8,"Vutha, A."
PHY408H1,Winter,2018,3.8,3.4,3.6,3.7,3.9,3.3,3.6,3.3,3.5,51,10,"Goyal, S."
PHY450H1,Winter,2018,4.8,4.5,4.8,4.2,4,4,4.7,4.1,4.1,51,17,"Luke, M."
PHY454H1,Winter,2018,4.6,4.4,4.1,4.6,4.4,4.3,3.7,3.6,4,23,7,"Grisouard, N."
PHY100H1,Fall,2017,3.5,3.6,3.7,3.7,3.7,3.3,4.1,2.7,3.6,166,59,"Goyal, S."
PHY151H1,Fall,2017,4,3.9,3.7,3.6,3.5,3.7,3.7,2.8,3.9,83,37,"Harlow, J."
PHY151H1,Fall,2017,4.4,4.3,3.8,3.7,3.6,3.8,3.8,3.5,3.8,161,69,"Harlow, J."
PHY131H1,Fall,2017,3.8,3.7,4.1,3.5,3.4,3.2,4.4,3.6,3.1,546,429,"Harlow, J."
PHY131H1,Fall,2017,3.8,3.7,4.2,3.7,3.5,3.3,4.5,3.6,3.1,208,157,"Harlow, J."
PHY151H1,Fall,2017,4,3.9,4.2,3.6,3.5,3.7,4.5,2.8,3.9,83,37,"James, D."
PHY151H1,Fall,2017,4.4,4.3,4.3,3.7,3.6,3.8,4.6,3.5,3.8,161,69,"James, D."
PHY407H1,Fall,2017,4.4,4.6,4.4,4.6,4.5,4.1,4.4,4.3,4.1,44,14,"Kushner, P."
PHY224H1,Fall,2017,4.3,4.3,4.7,4.4,4.3,4.1,4.6,3.9,4.1,27,8,"Lee, C."
PHY224H1,Fall,2017,4.6,4.4,4.2,4.4,4.2,4.1,4,4,3.9,43,16,"Lee, C."
PHY224H1,Fall,2017,3.6,3.5,4,3.4,3.4,3,3.7,3.5,3,58,29,"Lee, C."
PHY356H1,Fall,2017,4.4,4.4,4.4,4.2,4.3,4.1,4.4,3.8,4.1,126,45,"Luke, M."
